IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Parallel,Syrian Arab Republic,Lattakia,SYP,12/07/2021,3175,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,12/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,12/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,12/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,12/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,12/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,12/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,12/07/2021,3160,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,12/07/2021,3245,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,12/07/2021,3195,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,12/07/2021,3160,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,12/07/2021,3195,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,12/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,12/07/2021,3160,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,12/07/2021,3160,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,19/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,19/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,19/07/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,19/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,19/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,19/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,19/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,19/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,19/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,19/07/2021,3220,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,19/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,19/07/2021,3220,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,19/07/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,19/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,19/07/2021,3220,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,19/07/2021,3220,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,19/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,19/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,19/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,19/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,19/07/2021,3180,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,19/07/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,19/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,19/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,19/07/2021,3255,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,19/07/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,19/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,19/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,19/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,26/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,26/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,26/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,26/07/2021,3235,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,26/07/2021,3150,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,26/07/2021,3150,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,26/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,26/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,26/07/2021,3235,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,26/07/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,26/07/2021,3235,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,26/07/2021,3235,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,26/07/2021,3150,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,26/07/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,26/07/2021,3235,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,26/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,26/07/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,26/07/2021,3240,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,26/07/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,26/07/2021,3150,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,26/07/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,26/07/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,26/07/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,26/07/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,02/08/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,02/08/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,02/08/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,02/08/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,02/08/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,02/08/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,02/08/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,02/08/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,02/08/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,02/08/2021,3215,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,02/08/2021,3215,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,02/08/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,02/08/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,02/08/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,02/08/2021,3215,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,02/08/2021,3215,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,02/08/2021,3270,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,02/08/2021,3210,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,02/08/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,02/08/2021,3305,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,02/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,02/08/2021,3285,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,02/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,02/08/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,02/08/2021,3250,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,02/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,02/08/2021,3225,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,09/08/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,09/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,09/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,09/08/2021,3280,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,09/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,09/08/2021,3280,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,09/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,09/08/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,09/08/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,09/08/2021,3237,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,09/08/2021,3280,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,09/08/2021,3275,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,09/08/2021,3275,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,09/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,09/08/2021,3200,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,09/08/2021,3280,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,09/08/2021,3280,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,09/08/2021,3230,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,09/08/2021,3275,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,09/08/2021,3275,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,09/08/2021,3275,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,09/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,09/08/2021,3260,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,09/08/2021,3252,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,09/08/2021,3310,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,09/08/2021,3290,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,09/08/2021,3275,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,09/08/2021,3330,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,09/08/2021,3280,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,09/08/2021,3300,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,09/08/2021,3330,WFP Syria CO
