,Commodity,Price Date,Price
23632,"Fuel (diesel, transport, parallel market)",2023-12-15,7177.41942
23633,"Fuel (diesel, transport, parallel market)",2024-01-15,8552.631622
23634,"Fuel (diesel, transport, parallel market)",2024-02-15,8000.0
23635,"Fuel (diesel, transport, parallel market)",2024-03-15,7548.387053
23636,"Fuel (diesel, transport, parallel market)",2024-04-15,7500.0
23637,"Fuel (diesel, transport, parallel market)",2024-05-15,7387.096737
23638,"Fuel (diesel, transport, parallel market)",2024-06-15,7733.333348
23639,"Fuel (diesel, transport, parallel market)",2024-07-15,8000.0
23640,"Fuel (diesel, transport, parallel market)",2024-08-15,8000.0
23641,"Fuel (diesel, transport, parallel market)",2024-09-15,8233.333348
23642,"Fuel (diesel, transport, parallel market)",2024-10-15,8000.0
23643,"Fuel (diesel, transport, parallel market)",2024-11-15,8199.999859
23644,"Fuel (diesel, transport, parallel market)",2024-12-15,11068.181912
23645,"Fuel (diesel, transport, parallel market)",2025-01-15,7557.692126
23646,"Fuel (diesel, transport, parallel market)",2025-02-15,8500.0
23647,"Fuel (diesel, transport, parallel market)",2025-03-15,9005.791
23648,"Fuel (diesel, transport, parallel market)",2025-04-15,9329.4307
23649,"Fuel (diesel, transport, parallel market)",2025-05-15,9535.4707
23650,"Fuel (diesel, transport, parallel market)",2025-06-15,9765.5332
23651,Fuel (diesel),2023-01-15,700.0
23652,Fuel (diesel),2023-02-15,700.0
23653,Fuel (diesel),2023-03-15,700.0
23654,Fuel (diesel),2023-04-15,700.0
23655,Fuel (diesel),2023-05-15,700.0
23656,Fuel (diesel),2023-06-15,743.333338
23657,Fuel (diesel),2023-07-15,750.0
23658,Fuel (diesel),2023-08-15,1322.916697
23659,Fuel (diesel),2023-09-15,2000.0
23660,Fuel (diesel),2023-10-15,2029.032254
23661,Fuel (diesel),2023-11-15,2021.739117
23662,Fuel (diesel),2023-12-15,2000.0
23663,Fuel (diesel),2024-01-15,4210.52649
23664,Fuel (diesel),2024-02-15,2000.0
23665,Fuel (diesel),2024-03-15,2000.0
23666,Fuel (diesel),2024-04-15,2000.0
23667,Fuel (diesel),2024-05-15,2000.0
23668,Fuel (diesel),2024-06-15,2000.0
23669,Fuel (diesel),2024-07-15,2000.0
23670,Fuel (diesel),2024-08-15,2000.0
23671,Fuel (diesel),2024-09-15,2000.0
23672,Fuel (diesel),2024-10-15,4419.355232
23673,Fuel (diesel),2024-11-15,5000.0
23674,Fuel (diesel),2024-12-15,10833.333722
23675,Fuel (diesel),2025-01-15,13407.692328
23676,Fuel (diesel),2025-02-15,13300.0
23677,Fuel (diesel),2025-03-15,9939.6338
23678,Fuel (diesel),2025-04-15,11506.9482
23679,Fuel (diesel),2025-05-15,12250.0137
23680,Fuel (diesel),2025-06-15,13643.1553
23740,Oil,2023-01-15,12000.0
23741,Oil,2023-02-15,12442.029038
23742,Oil,2023-03-15,13129.12902
23743,Oil,2023-04-15,13333.0
23744,Oil,2023-06-15,12570.512877
23745,Oil,2023-07-15,14086.01079
23746,Oil,2023-08-15,20128.935923
23747,Oil,2023-09-15,20011.299836
23748,Oil,2023-10-15,20000.0
23749,Oil,2023-11-15,19574.07246
23750,Oil,2023-12-15,19833.483758
23751,Oil,2024-01-15,19754.447349
23752,Oil,2024-02-15,20000.0
23753,Oil,2024-03-15,19360.29026
23754,Oil,2024-04-15,19766.666651
23755,Oil,2024-05-15,20000.0
23756,Oil,2024-06-15,21944.443796
23757,Oil,2024-07-15,22924.72967
23758,Oil,2024-08-15,22220.429813
23759,Oil,2024-09-15,22833.335
23760,Oil,2024-10-15,23000.0
23761,Oil,2024-11-15,24333.333333
23762,Oil,2024-12-15,24377.779291
23763,Oil,2025-01-15,19064.101871
23764,Oil,2025-02-15,19333.33
23765,Oil,2025-03-15,24078.6934
23766,Oil,2025-04-15,24145.8125
23767,Oil,2025-05-15,24432.125
23768,Oil,2025-06-15,24520.0391
23769,"Fuel (diesel, heating, parallel market)",2023-01-15,11500.0
23770,"Fuel (diesel, heating, parallel market)",2023-02-15,8500.0
23771,"Fuel (diesel, heating, parallel market)",2023-03-15,7661.290213
23772,"Fuel (diesel, heating, parallel market)",2023-04-15,7500.0
23773,"Fuel (diesel, heating, parallel market)",2023-05-15,7000.0
23774,"Fuel (diesel, heating, parallel market)",2023-06-15,7433.33338
23775,"Fuel (diesel, heating, parallel market)",2023-07-15,7620.967632
23776,"Fuel (diesel, heating, parallel market)",2023-08-15,11250.0
23777,"Fuel (diesel, heating, parallel market)",2023-09-15,14625.000262
23778,"Fuel (diesel, heating, parallel market)",2023-10-15,13548.387053
23779,"Fuel (diesel, heating, parallel market)",2023-11-15,12173.912785
23780,"Fuel (diesel, heating, parallel market)",2023-12-15,12112.903236
23781,"Fuel (diesel, heating, parallel market)",2024-01-15,11951.612946
23782,"Fuel (diesel, heating, parallel market)",2024-02-15,12551.724221
23783,"Fuel (diesel, heating, parallel market)",2024-03-15,13000.0
23784,"Fuel (diesel, heating, parallel market)",2024-04-15,12766.666651
23785,"Fuel (diesel, heating, parallel market)",2024-05-15,16645.161982
23786,"Fuel (diesel, heating, parallel market)",2024-06-15,13199.999813
23787,"Fuel (diesel, heating, parallel market)",2024-07-15,16161.290628
23788,"Fuel (diesel, heating, parallel market)",2024-08-15,12241.935432
23789,"Fuel (diesel, heating, parallel market)",2024-09-15,13733.333348
23790,"Fuel (diesel, heating, parallel market)",2024-10-15,15806.451744
23791,"Fuel (diesel, heating, parallel market)",2024-11-15,14208.332895
23792,"Fuel (diesel, heating, parallel market)",2024-12-15,15500.0
23793,"Fuel (diesel, heating, parallel market)",2025-01-15,14911.5068
23794,"Fuel (diesel, heating, parallel market)",2025-02-15,14751.6621
23795,"Fuel (diesel, heating, parallel market)",2025-03-15,14591.1953
23796,"Fuel (diesel, heating, parallel market)",2025-04-15,14435.3496
23797,"Fuel (diesel, heating, parallel market)",2025-05-15,14282.9648
23798,"Fuel (diesel, heating, parallel market)",2025-06-15,14134.1709
23799,"Fuel (diesel, transport, parallel market)",2023-01-15,10750.0
23800,"Fuel (diesel, transport, parallel market)",2023-02-15,6989.130368
23801,"Fuel (diesel, transport, parallel market)",2023-03-15,7580.645106
23802,"Fuel (diesel, transport, parallel market)",2023-04-15,7750.0
23803,"Fuel (diesel, transport, parallel market)",2023-06-15,8153.846231
23804,"Fuel (diesel, transport, parallel market)",2023-07-15,8032.258091
23805,"Fuel (diesel, transport, parallel market)",2023-08-15,10217.741731
23806,"Fuel (diesel, transport, parallel market)",2023-09-15,14441.666649
23807,"Fuel (diesel, transport, parallel market)",2023-10-15,14000.0
23808,"Fuel (diesel, transport, parallel market)",2023-11-15,11805.555512
23809,"Fuel (diesel, transport, parallel market)",2023-12-15,12112.903236
23810,"Fuel (diesel, transport, parallel market)",2024-01-15,11951.612946
23811,"Fuel (diesel, transport, parallel market)",2024-02-15,12551.724221
23812,"Fuel (diesel, transport, parallel market)",2024-03-15,13000.0
23813,"Fuel (diesel, transport, parallel market)",2024-04-15,12766.666651
23814,"Fuel (diesel, transport, parallel market)",2024-05-15,16645.161982
23815,"Fuel (diesel, transport, parallel market)",2024-06-15,15066.666604
23816,"Fuel (diesel, transport, parallel market)",2024-07-15,17225.806473
23817,"Fuel (diesel, transport, parallel market)",2024-08-15,14354.838243
23818,"Fuel (diesel, transport, parallel market)",2024-09-15,14766.666651
23819,"Fuel (diesel, transport, parallel market)",2024-10-15,16258.064792
23820,"Fuel (diesel, transport, parallel market)",2024-11-15,16191.666824
23821,"Fuel (diesel, transport, parallel market)",2024-12-15,15500.0
23822,"Fuel (diesel, transport, parallel market)",2025-01-15,16509.6289
23823,"Fuel (diesel, transport, parallel market)",2025-02-15,16753.0391
23824,"Fuel (diesel, transport, parallel market)",2025-03-15,17080.0332
23825,"Fuel (diesel, transport, parallel market)",2025-04-15,17382.8203
23826,"Fuel (diesel, transport, parallel market)",2025-05-15,17642.4199
23827,"Fuel (diesel, transport, parallel market)",2025-06-15,17890.1504
23828,Fuel (diesel),2023-01-15,700.0
23829,Fuel (diesel),2023-02-15,700.0
23830,Fuel (diesel),2023-03-15,700.0
23831,Fuel (diesel),2023-04-15,700.0
23832,Fuel (diesel),2023-05-15,700.0
23833,Fuel (diesel),2023-06-15,700.0
23834,Fuel (diesel),2023-07-15,700.0
23835,Fuel (diesel),2023-08-15,1295.833364
23836,Fuel (diesel),2023-09-15,2000.0
23837,Fuel (diesel),2023-10-15,2000.0
23838,Fuel (diesel),2023-11-15,2000.0
23839,Fuel (diesel),2023-12-15,2000.0
23840,Fuel (diesel),2024-01-15,2109.67741
23841,Fuel (diesel),2024-02-15,2200.0
23842,Fuel (diesel),2024-03-15,2200.0
23843,Fuel (diesel),2024-04-15,2200.0
23844,Fuel (diesel),2024-05-15,2200.0
23845,Fuel (diesel),2024-06-15,2200.0
23846,Fuel (diesel),2024-07-15,2200.0
23847,Fuel (diesel),2024-08-15,2200.0
23848,Fuel (diesel),2024-09-15,2200.0
23849,Fuel (diesel),2024-10-15,4619.355232
23850,Fuel (diesel),2024-11-15,5176.666659
23851,Fuel (diesel),2024-12-15,5200.0
23852,Fuel (diesel),2025-01-15,5325.1079
23853,Fuel (diesel),2025-02-15,5398.1299
23854,Fuel (diesel),2025-03-15,5472.3564
23855,Fuel (diesel),2025-04-15,5546.4312
23856,Fuel (diesel),2025-05-15,5620.5254
23857,Fuel (diesel),2025-06-15,5694.6172
23917,Oil,2023-01-15,19250.0
23918,Oil,2023-02-15,19000.0
23919,Oil,2023-03-15,18967.741844
23920,Oil,2023-04-15,19500.0
23921,Oil,2023-06-15,17451.923115
23922,Oil,2023-07-15,18830.645144
23923,Oil,2023-08-15,26403.226097
23924,Oil,2023-09-15,27800.00014
23925,Oil,2023-10-15,26000.0
23926,Oil,2023-11-15,24870.371637
23927,Oil,2023-12-15,25301.000029
23928,Oil,2024-01-15,26919.128879
23929,Oil,2024-02-15,27712.724265
23930,Oil,2024-03-15,25435.483816
23931,Oil,2024-04-15,24588.890661
23932,Oil,2024-05-15,24258.065782
23933,Oil,2024-06-15,24000.0
23934,Oil,2024-07-15,24440.861268
23935,Oil,2024-08-15,25010.754433
23936,Oil,2024-09-15,25761.109578
23937,Oil,2024-10-15,27774.193228
23938,Oil,2024-11-15,26599.999713
23939,Oil,2024-12-15,26333.33
23940,Oil,2025-01-15,26439.1582
23941,Oil,2025-02-15,26503.7383
23942,Oil,2025-03-15,29454.1426
23943,Oil,2025-04-15,29210.3809
23944,Oil,2025-05-15,27556.4277
23945,Oil,2025-06-15,28209.7852
23946,"Fuel (diesel, heating, parallel market)",2023-01-15,11000.0
23947,"Fuel (diesel, heating, parallel market)",2023-02-15,11000.0
23948,"Fuel (diesel, heating, parallel market)",2023-03-15,8903.225533
23949,"Fuel (diesel, heating, parallel market)",2023-04-15,8500.0
23950,"Fuel (diesel, heating, parallel market)",2023-05-15,7250.0
23951,"Fuel (diesel, heating, parallel market)",2023-06-15,7250.0
23952,"Fuel (diesel, heating, parallel market)",2023-07-15,7419.354685
23953,"Fuel (diesel, heating, parallel market)",2023-08-15,12500.0
23954,"Fuel (diesel, heating, parallel market)",2023-09-15,15200.00021
23955,"Fuel (diesel, heating, parallel market)",2023-10-15,15500.0
23956,"Fuel (diesel, heating, parallel market)",2023-11-15,14616.666468
23957,"Fuel (diesel, heating, parallel market)",2023-12-15,14774.193526
23958,"Fuel (diesel, heating, parallel market)",2024-01-15,14276.315811
23959,"Fuel (diesel, heating, parallel market)",2024-02-15,14603.448442
23960,"Fuel (diesel, heating, parallel market)",2024-03-15,14451.612946
23961,"Fuel (diesel, heating, parallel market)",2024-04-15,14183.333278
23962,"Fuel (diesel, heating, parallel market)",2024-05-15,14774.193475
23963,"Fuel (diesel, heating, parallel market)",2024-06-15,14416.666627
23964,"Fuel (diesel, heating, parallel market)",2024-07-15,15322.580579
23965,"Fuel (diesel, heating, parallel market)",2024-08-15,15580.645219
23966,"Fuel (diesel, heating, parallel market)",2024-09-15,16066.666604
23967,"Fuel (diesel, heating, parallel market)",2024-10-15,19096.774353
23968,"Fuel (diesel, heating, parallel market)",2024-11-15,19800.00014
23969,"Fuel (diesel, heating, parallel market)",2024-12-15,18366.666557
23970,"Fuel (diesel, heating, parallel market)",2025-01-15,13134.61541
23971,"Fuel (diesel, heating, parallel market)",2025-02-15,13000.0
23972,"Fuel (diesel, heating, parallel market)",2025-03-15,16660.9531
23973,"Fuel (diesel, heating, parallel market)",2025-04-15,17140.8379
23974,"Fuel (diesel, heating, parallel market)",2025-05-15,20301.0898
23975,"Fuel (diesel, heating, parallel market)",2025-06-15,18600.2754
23976,"Fuel (diesel, transport, parallel market)",2023-01-15,11000.0
23977,"Fuel (diesel, transport, parallel market)",2023-02-15,8688.405804
23978,"Fuel (diesel, transport, parallel market)",2023-03-15,8338.505292
23979,"Fuel (diesel, transport, parallel market)",2023-04-15,8833.0
23980,"Fuel (diesel, transport, parallel market)",2023-06-15,6455.128187
23981,"Fuel (diesel, transport, parallel market)",2023-07-15,6994.612908
23982,"Fuel (diesel, transport, parallel market)",2023-08-15,12155.968125
23983,"Fuel (diesel, transport, parallel market)",2023-09-15,15066.699953
23984,"Fuel (diesel, transport, parallel market)",2023-10-15,15000.0
23985,"Fuel (diesel, transport, parallel market)",2023-11-15,14439.99991
23986,"Fuel (diesel, transport, parallel market)",2023-12-15,14548.387053
23987,"Fuel (diesel, transport, parallel market)",2024-01-15,14276.315811
23988,"Fuel (diesel, transport, parallel market)",2024-02-15,14603.448442
23989,"Fuel (diesel, transport, parallel market)",2024-03-15,14225.806473
23990,"Fuel (diesel, transport, parallel market)",2024-04-15,14183.333278
23991,"Fuel (diesel, transport, parallel market)",2024-05-15,14774.193475
23992,"Fuel (diesel, transport, parallel market)",2024-06-15,14416.666627
23993,"Fuel (diesel, transport, parallel market)",2024-07-15,15322.580579
23994,"Fuel (diesel, transport, parallel market)",2024-08-15,15580.645219
23995,"Fuel (diesel, transport, parallel market)",2024-09-15,16066.666604
23996,"Fuel (diesel, transport, parallel market)",2024-10-15,19096.774353
23997,"Fuel (diesel, transport, parallel market)",2024-11-15,19800.00014
23998,"Fuel (diesel, transport, parallel market)",2024-12-15,18366.666557
23999,"Fuel (diesel, transport, parallel market)",2025-01-15,13134.61541
24000,"Fuel (diesel, transport, parallel market)",2025-02-15,13000.0
24001,"Fuel (diesel, transport, parallel market)",2025-03-15,18271.582
24002,"Fuel (diesel, transport, parallel market)",2025-04-15,18602.4375
24003,"Fuel (diesel, transport, parallel market)",2025-05-15,18915.1289
24004,"Fuel (diesel, transport, parallel market)",2025-06-15,19208.5117
24005,Fuel (diesel),2023-01-15,700.0
24006,Fuel (diesel),2023-02-15,700.0
24007,Fuel (diesel),2023-03-15,700.0
24008,Fuel (diesel),2023-04-15,700.0
24009,Fuel (diesel),2023-05-15,700.0
24010,Fuel (diesel),2023-06-15,700.0
24011,Fuel (diesel),2023-07-15,700.0
24012,Fuel (diesel),2023-08-15,916.66654
24013,Fuel (diesel),2023-09-15,2000.0
24014,Fuel (diesel),2023-10-15,2000.0
24015,Fuel (diesel),2023-11-15,2000.0
24016,Fuel (diesel),2023-12-15,2000.0
24017,Fuel (diesel),2024-01-15,4394.737031
24018,Fuel (diesel),2024-02-15,2000.0
24019,Fuel (diesel),2024-03-15,2000.0
24020,Fuel (diesel),2024-04-15,2046.666669
24021,Fuel (diesel),2024-05-15,2045.161304
24022,Fuel (diesel),2024-06-15,2000.0
24023,Fuel (diesel),2024-07-15,2109.67741
24024,Fuel (diesel),2024-08-15,2200.0
24025,Fuel (diesel),2024-09-15,2200.0
24026,Fuel (diesel),2024-10-15,4458.064883
24027,Fuel (diesel),2024-11-15,5000.0
24028,Fuel (diesel),2024-12-15,10366.667024
24029,Fuel (diesel),2025-01-15,13461.538357
24030,Fuel (diesel),2025-02-15,14000.0
24031,Fuel (diesel),2025-03-15,2689.1997
24032,Fuel (diesel),2025-04-15,2788.8279
24033,Fuel (diesel),2025-05-15,2837.3394
24034,Fuel (diesel),2025-06-15,34389.125
24094,Oil,2023-01-15,17700.0
24095,Oil,2023-02-15,18369.565217
24096,Oil,2023-03-15,18225.752766
24097,Oil,2023-04-15,17833.0
24098,Oil,2023-06-15,16051.282393
24099,Oil,2023-07-15,16182.806446
24100,Oil,2023-08-15,24580.903585
24101,Oil,2023-09-15,27966.767156
24102,Oil,2023-10-15,25667.0
24103,Oil,2023-11-15,23726.667876
24104,Oil,2023-12-15,23957.064705
24105,Oil,2024-01-15,25184.236764
24106,Oil,2024-02-15,25580.586068
24107,Oil,2024-03-15,23087.096492
24108,Oil,2024-04-15,22983.33231
24109,Oil,2024-05-15,22344.084035
24110,Oil,2024-06-15,23188.888723
24111,Oil,2024-07-15,22693.54876
24112,Oil,2024-08-15,23548.389832
24113,Oil,2024-09-15,23983.332643
24114,Oil,2024-10-15,26333.332881
24115,Oil,2024-11-15,26322.221496
24116,Oil,2024-12-15,25355.557312
24117,Oil,2025-01-15,19230.767864
24118,Oil,2025-02-15,18333.33
24119,Oil,2025-03-15,16261.3408
24120,Oil,2025-04-15,15608.5889
24121,Oil,2025-05-15,14627.6279
24122,Oil,2025-06-15,17070.6973
24123,"Fuel (diesel, heating, parallel market)",2023-01-15,1800.0
24124,"Fuel (diesel, heating, parallel market)",2023-02-15,1800.0
24125,"Fuel (diesel, heating, parallel market)",2023-03-15,1800.0
24126,"Fuel (diesel, heating, parallel market)",2023-04-15,1800.0
24127,"Fuel (diesel, heating, parallel market)",2023-05-15,2000.0
24128,"Fuel (diesel, heating, parallel market)",2023-06-15,2000.0
24129,"Fuel (diesel, heating, parallel market)",2023-07-15,2490.322589
24130,"Fuel (diesel, heating, parallel market)",2023-08-15,3200.0
24131,"Fuel (diesel, heating, parallel market)",2023-09-15,3920.000056
24132,"Fuel (diesel, heating, parallel market)",2023-10-15,4967.741964
24133,"Fuel (diesel, heating, parallel market)",2023-11-15,4760.869558
24134,"Fuel (diesel, heating, parallel market)",2023-12-15,6532.258261
24135,"Fuel (diesel, heating, parallel market)",2024-01-15,7184.21054
24136,"Fuel (diesel, heating, parallel market)",2024-02-15,6379.310311
24137,"Fuel (diesel, heating, parallel market)",2024-03-15,6000.0
24138,"Fuel (diesel, heating, parallel market)",2024-04-15,5850.000023
24139,"Fuel (diesel, heating, parallel market)",2024-05-15,5500.0
24140,"Fuel (diesel, heating, parallel market)",2024-06-15,5500.0
24141,"Fuel (diesel, heating, parallel market)",2024-07-15,5500.0
24142,"Fuel (diesel, heating, parallel market)",2024-08-15,5500.0
24143,"Fuel (diesel, heating, parallel market)",2024-09-15,5750.0
24144,"Fuel (diesel, heating, parallel market)",2024-10-15,6000.0
24145,"Fuel (diesel, heating, parallel market)",2024-11-15,6783.333368
24146,"Fuel (diesel, heating, parallel market)",2024-12-15,10500.000159
24147,"Fuel (diesel, heating, parallel market)",2025-01-15,7807.692463
24148,"Fuel (diesel, heating, parallel market)",2025-02-15,7000.0
24149,"Fuel (diesel, heating, parallel market)",2025-03-15,7108.3989
24150,"Fuel (diesel, heating, parallel market)",2025-04-15,7330.6719
24151,"Fuel (diesel, heating, parallel market)",2025-05-15,7552.9692
24152,"Fuel (diesel, heating, parallel market)",2025-06-15,7775.2783
24153,"Fuel (diesel, transport, parallel market)",2023-01-15,1800.0
24154,"Fuel (diesel, transport, parallel market)",2023-02-15,2000.0
24155,"Fuel (diesel, transport, parallel market)",2023-03-15,6064.51744
